W0730 15:40:58.418000 2727149 site-packages/torch/distributed/run.py:792] 
W0730 15:40:58.418000 2727149 site-packages/torch/distributed/run.py:792] *****************************************
W0730 15:40:58.418000 2727149 site-packages/torch/distributed/run.py:792] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0730 15:40:58.418000 2727149 site-packages/torch/distributed/run.py:792] *****************************************
[BlendedMVSDataset] 113 个场景 × 4, S∈[3,5], 452 个样本
batch shape: torch.Size([4, 5, 3, 224, 224]) (B=4, S=5)
参数数量: 21.3M
[BlendedMVSDataset] 113 个场景 × 4, S∈[3,5], 452 个样本
[BlendedMVSDataset] 113 个场景 × 4, S∈[3,5], 452 个样本
[BlendedMVSDataset] 113 个场景 × 4, S∈[3,5], 452 个样本
✅ Forward pass 成功! loss=1.396904, pred=torch.Size([20, 196, 768]), mask_rate=0.750
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: 3222703726 (3222703726-huazhong-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.19.9
wandb: Run data is saved locally in /data/data_taohy/modelReShow/mum/wandb/run-20260730_154105-3lxp7m0h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mum_vit_small_S3-5_steps15k
wandb: ⭐️ View project at https://wandb.ai/3222703726-huazhong-university-of-science-and-technology/MuM
wandb: 🚀 View run at https://wandb.ai/3222703726-huazhong-university-of-science-and-technology/MuM/runs/3lxp7m0h
[BlendedMVSDataset] 113 个场景 × 4, S∈[3,5], 452 个样本
设备: cuda:0, GPU数: 4, 场景数: 113, 样本数: 452, S∈[3,5], AMP=bf16
有效 batch: 32, 总优化步数: 15000, warmup: 1000
模型: vit_small, norm_layer: layernormbf16
[step  14000/15000] loss=0.4482 | lr=1.25e-04 | 21.4s
[step  14050/15000] loss=0.4551 | lr=1.13e-04 | 22.6s
[step  14100/15000] loss=0.4807 | lr=1.02e-04 | 22.6s
[step  14150/15000] loss=0.4699 | lr=9.07e-05 | 22.1s
[step  14200/15000] loss=0.4670 | lr=8.04e-05 | 22.9s
[step  14250/15000] loss=0.4879 | lr=7.06e-05 | 22.3s
[step  14300/15000] loss=0.4685 | lr=6.16e-05 | 22.6s
[step  14350/15000] loss=0.4701 | lr=5.31e-05 | 22.5s
[step  14400/15000] loss=0.4500 | lr=4.53e-05 | 22.7s
  💾 Checkpoint → /data/data_taohy/modelReShow/mum/checkpoints/mum_0730-154103_step14400.pth
[step  14450/15000] loss=0.4730 | lr=3.80e-05 | 23.3s
[step  14500/15000] loss=0.4669 | lr=3.14e-05 | 22.7s
[step  14550/15000] loss=0.4887 | lr=2.55e-05 | 22.9s
[step  14600/15000] loss=0.4827 | lr=2.01e-05 | 22.0s
[step  14650/15000] loss=0.4796 | lr=1.54e-05 | 23.0s
[step  14700/15000] loss=0.4911 | lr=1.13e-05 | 21.8s
[step  14750/15000] loss=0.4686 | lr=7.87e-06 | 22.9s
[step  14800/15000] loss=0.4600 | lr=5.03e-06 | 23.1s
[step  14850/15000] loss=0.4715 | lr=2.83e-06 | 22.0s
[step  14900/15000] loss=0.4691 | lr=1.26e-06 | 22.8s
[step  14950/15000] loss=0.4676 | lr=3.15e-07 | 22.5s
[step  15000/15000] loss=0.4800 | lr=0.00e+00 | 23.0s
  💾 Final → /data/data_taohy/modelReShow/mum/checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; updating run config
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading wandb-summary.json
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 5 more)
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth; uploading checkpoints/mum_0730-154103_step5400.pth (+ 4 more)
wandb: uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step10800.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth; uploading checkpoints/mum_0730-154103_step5400.pth (+ 3 more)
wandb: uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step9000.pth; uploading checkpoints/mum_0730-154103_step5400.pth; uploading checkpoints/mum_0730-154103_step3600.pth (+ 2 more)
wandb: uploading checkpoints/mum_0730-154103_step7200.pth; uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step5400.pth; uploading checkpoints/mum_0730-154103_step3600.pth; uploading checkpoints/mum_0730-154103_step12600.pth (+ 1 more)
wandb: uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step5400.pth; uploading checkpoints/mum_0730-154103_step3600.pth; uploading checkpoints/mum_0730-154103_step12600.pth; uploading checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step5400.pth; uploading checkpoints/mum_0730-154103_step3600.pth; uploading checkpoints/mum_0730-154103_step12600.pth; uploading checkpoints/mum_0730-154103_final_step15000.pth (+ 1 more)
wandb: uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_step5400.pth; uploading checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading checkpoints/mum_0730-154103_step1800.pth; uploading checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading data
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth; uploading data
wandb: uploading checkpoints/mum_0730-154103_final_step15000.pth
wandb: uploading data
wandb:                                                                                
wandb: 
wandb: Run history:
wandb: train/loss █▅▅▄▅▄▃▃▃▃▂▃▂▃▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁
wandb:   train/lr ▃▄▅▆██████▇▇▇▇▆▆▆▆▆▆▅▅▅▅▅▄▄▃▃▃▂▂▂▂▁▁▁▁▁▁
wandb: train/step ▁▁▁▁▁▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▅▅▅▅▅▅▆▆▆▇▇▇▇▇▇▇███
wandb: 
wandb: Run summary:
wandb: train/loss 0.48003
wandb:   train/lr 0
wandb: train/step 15000
wandb: 
wandb: 🚀 View run mum_vit_small_S3-5_steps15k at: https://wandb.ai/3222703726-huazhong-university-of-science-and-technology/MuM/runs/3lxp7m0h
wandb: ⭐️ View project at: https://wandb.ai/3222703726-huazhong-university-of-science-and-technology/MuM
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 9 other file(s)
wandb: Find logs at: ./wandb/run-20260730_154105-3lxp7m0h/logs
🎉 训练完成!
